time,firstharmonic
# noise_floor=0.0006721826713160224, sat_time=0.8040201005025126
0.000000000000000000e+00,1.175968972087703540e-02
4.020100502512563012e-01,1.374897975134552544e-02
8.040201005025126024e-01,1.361746856185237428e-02
1.206030150753768959e+00,1.140349980081873868e-02
1.608040201005025205e+00,7.799748497108472019e-03
2.010050251256281673e+00,3.733377742617917210e-03
2.412060301507537918e+00,1.742739115896106391e-03
2.814070351758794164e+00,2.877813823663675358e-03
3.216080402010050410e+00,2.833031286343721915e-03
3.618090452261306655e+00,6.721826713160224207e-04
4.020100502512563345e+00,4.281869560343124111e-03
4.422110552763819591e+00,1.014137059423395396e-02
4.824120603015075837e+00,1.656351406477522131e-02
5.226130653266332082e+00,2.231109839105250431e-02
5.628140703517588328e+00,2.662936393517942313e-02
6.030150753768844574e+00,2.879010920440768298e-02
6.432160804020100819e+00,2.910257026391763202e-02
6.834170854271357065e+00,2.741207672785880151e-02
7.236180904522613311e+00,2.508017719684425481e-02
7.638190954773869557e+00,2.266375810322550019e-02
8.040201005025126690e+00,2.150906661228356095e-02
8.442211055276382936e+00,2.255010246769174193e-02
8.844221105527639182e+00,2.622811191589113911e-02
9.246231155778895427e+00,3.265959552818004097e-02
9.648241206030151673e+00,4.123264444046736282e-02
1.005025125628140792e+01,5.133009997887666431e-02
1.045226130653266416e+01,6.142427542805235785e-02
1.085427135678392041e+01,7.086037100490064078e-02
1.125628140703517666e+01,7.853480574972383776e-02
1.165829145728643290e+01,8.388458092798890819e-02
1.206030150753768915e+01,8.722923534809517987e-02
1.246231155778894539e+01,8.896598356192461643e-02
1.286432160804020164e+01,9.038246134584990155e-02
1.326633165829145788e+01,9.208178237738581795e-02
1.366834170854271413e+01,9.483009481371877658e-02
1.407035175879397038e+01,9.919501495148035086e-02
1.447236180904522662e+01,1.054751376058644941e-01
1.487437185929648287e+01,1.133962067479556968e-01
1.527638190954773911e+01,1.214882956061990316e-01
1.567839195979899536e+01,1.288105838684882598e-01
1.608040201005025338e+01,1.339903049048180861e-01
1.648241206030150963e+01,1.361477479749629294e-01
1.688442211055276587e+01,1.350635061435116469e-01
1.728643216080402212e+01,1.309084473762463230e-01
1.768844221105527836e+01,1.244672157015105363e-01
1.809045226130653461e+01,1.175330060227581380e-01
1.849246231155779085e+01,1.117736639297075563e-01
1.889447236180904710e+01,1.092565699401072399e-01
1.929648241206030335e+01,1.111807509973313512e-01
1.969849246231155959e+01,1.162409379165236095e-01
2.010050251256281584e+01,1.216315755176827079e-01
2.050251256281407208e+01,1.249346893151371124e-01
2.090452261306532833e+01,1.248909807384724624e-01
2.130653266331658457e+01,1.204980556560890231e-01
2.170854271356784082e+01,1.124407346174470523e-01
2.211055276381909707e+01,1.015927488661226563e-01
2.251256281407035331e+01,8.938609591712867730e-02
2.291457286432160956e+01,7.841251071651396398e-02
2.331658291457286580e+01,7.136515636562651421e-02
