time,firstharmonic
# noise_floor=0.0006425566073005485, sat_time=0.0
0.000000000000000000e+00,1.415963322618619957e-02
4.020100502512563012e-01,1.352372830608867746e-02
8.040201005025126024e-01,1.068829904371733884e-02
1.206030150753768959e+00,6.127363006291466734e-03
1.608040201005025205e+00,6.927087876841247355e-04
2.010050251256281673e+00,4.475204745446209088e-03
2.412060301507537918e+00,8.741625865309705229e-03
2.814070351758794164e+00,1.119708945833169413e-02
3.216080402010050410e+00,1.116736711404042216e-02
3.618090452261306655e+00,8.844906964002342831e-03
4.020100502512563345e+00,4.818902264651725789e-03
4.422110552763819591e+00,6.425566073005484647e-04
4.824120603015075837e+00,6.457000053176500595e-03
5.226130653266332082e+00,1.131517312178744253e-02
5.628140703517588328e+00,1.457223094761144269e-02
6.030150753768844574e+00,1.587173843567261933e-02
6.432160804020100819e+00,1.481938673177564912e-02
6.834170854271357065e+00,1.141096731898900464e-02
7.236180904522613311e+00,6.624906623568306216e-03
7.638190954773869557e+00,1.443483630662613024e-03
8.040201005025126690e+00,3.479130242925498277e-03
8.442211055276382936e+00,7.244178832831982620e-03
8.844221105527639182e+00,8.882669046919535252e-03
9.246231155778895427e+00,8.052463150122391236e-03
9.648241206030151673e+00,5.086229599532186320e-03
1.005025125628140792e+01,1.352983398507891493e-03
1.045226130653266416e+01,5.135383612907805546e-03
1.085427135678392041e+01,1.065648004542677288e-02
1.125628140703517666e+01,1.502618632981902666e-02
1.165829145728643290e+01,1.753807224702799705e-02
1.206030150753768915e+01,1.783438447676752650e-02
1.246231155778894539e+01,1.601501610582601806e-02
1.286432160804020164e+01,1.308454694431560039e-02
1.326633165829145788e+01,1.035791633093227290e-02
1.366834170854271413e+01,1.048605661510130377e-02
1.407035175879397038e+01,1.348451795163048070e-02
1.447236180904522662e+01,1.688281059292578296e-02
1.487437185929648287e+01,1.924550867924376685e-02
1.527638190954773911e+01,1.965564929760968416e-02
1.567839195979899536e+01,1.799797687534852170e-02
1.608040201005025338e+01,1.399273697021260685e-02
1.648241206030150963e+01,6.772028130336846599e-03
1.688442211055276587e+01,4.107254382634978676e-03
1.728643216080402212e+01,1.334160215859144828e-02
1.768844221105527836e+01,2.002068173809824075e-02
1.809045226130653461e+01,2.162884427954759117e-02
