time,firstharmonic
# vbeam=5.894736842105263, gamma=0.0282, sat_time=None
0.000000000000000000e+00,1.041328261167630449e-02
4.020100502512563012e-01,9.422304507642380658e-03
8.040201005025126024e-01,6.890499975336450075e-03
1.206030150753768959e+00,3.172570740529403847e-03
1.608040201005025205e+00,7.981630028730980894e-04
2.010050251256281673e+00,4.193250302078389141e-03
2.412060301507537918e+00,6.213717101304322248e-03
2.814070351758794164e+00,6.528023855301501484e-03
3.216080402010050410e+00,4.884233280866494969e-03
3.618090452261306655e+00,1.743659634909340648e-03
4.020100502512563345e+00,2.456728824400605977e-03
4.422110552763819591e+00,6.646211205109933337e-03
4.824120603015075837e+00,1.023667424576280190e-02
5.226130653266332082e+00,1.226310391614422388e-02
5.628140703517588328e+00,1.266174101928989847e-02
6.030150753768844574e+00,1.113740430879798723e-02
6.432160804020100819e+00,8.510821488057469450e-03
6.834170854271357065e+00,5.080718075462191743e-03
7.236180904522613311e+00,2.268177414113081193e-03
7.638190954773869557e+00,1.318470834874853684e-03
8.040201005025126690e+00,1.439111361537481889e-03
8.442211055276382936e+00,1.623050828266245750e-03
8.844221105527639182e+00,4.329334156236175693e-03
9.246231155778895427e+00,8.858813464892940220e-03
9.648241206030151673e+00,1.400827776211536514e-02
1.005025125628140792e+01,1.887819173904215983e-02
1.045226130653266416e+01,2.291030816566786560e-02
1.085427135678392041e+01,2.516872327065024575e-02
1.125628140703517666e+01,2.601556549788127531e-02
1.165829145728643290e+01,2.488432771692960371e-02
1.206030150753768915e+01,2.314583179648040806e-02
1.246231155778894539e+01,2.063779005044204251e-02
1.286432160804020164e+01,1.893580295256529905e-02
1.326633165829145788e+01,1.824053772887227268e-02
1.366834170854271413e+01,1.947440924696366288e-02
1.407035175879397038e+01,2.247090414694733612e-02
1.447236180904522662e+01,2.628579395228727161e-02
1.487437185929648287e+01,3.110453565519558788e-02
1.527638190954773911e+01,3.538702065100172989e-02
1.567839195979899536e+01,3.764053497625883399e-02
1.608040201005025338e+01,3.713999605691815920e-02
1.648241206030150963e+01,3.309967277509360400e-02
1.688442211055276587e+01,2.443647451851777702e-02
1.728643216080402212e+01,1.283992385708138464e-02
1.768844221105527836e+01,5.115507989306588947e-03
1.809045226130653461e+01,1.439846792645855036e-02
1.849246231155779085e+01,2.041366319854513375e-02
1.889447236180904710e+01,1.559653637384824341e-02
1.929648241206030335e+01,3.419794328527586517e-03
1.969849246231155959e+01,3.448814683654922303e-02
2.010050251256281584e+01,7.109545526195239218e-02
2.050251256281407208e+01,1.022081135040790317e-01
2.090452261306532833e+01,1.186043218956600587e-01
2.130653266331658457e+01,1.150781119322290547e-01
2.170854271356784082e+01,9.148282777002435251e-02
2.211055276381909707e+01,5.403444822945948495e-02
2.251256281407035331e+01,1.753408128745029965e-02
2.291457286432160956e+01,3.579371271520290915e-02
2.331658291457286580e+01,5.855674019257535445e-02
2.371859296482412205e+01,6.356522100605763170e-02
2.412060301507537829e+01,4.826134220093376836e-02
2.452261306532663454e+01,1.732274532183975327e-02
2.492462311557789079e+01,3.424670072973234197e-02
2.532663316582914703e+01,8.106343474610827604e-02
2.572864321608040328e+01,1.207256637068957472e-01
2.613065326633165952e+01,1.443210264529311282e-01
2.653266331658291577e+01,1.467388798119976523e-01
2.693467336683417201e+01,1.283387618153841170e-01
2.733668341708542826e+01,9.428714399578098926e-02
2.773869346733668451e+01,5.501679480878383238e-02
2.814070351758794075e+01,2.652579368410373090e-02
2.854271356783919700e+01,2.976619848831499326e-02
2.894472361809045324e+01,3.575689840639523914e-02
2.934673366834170949e+01,2.845011802083175986e-02
2.974874371859296573e+01,2.187159499313134914e-02
3.015075376884422198e+01,4.726914607807208846e-02
3.055276381909547823e+01,8.257734715945559689e-02
3.095477386934673447e+01,1.118166753858429174e-01
3.135678391959799072e+01,1.271670805241909841e-01
3.175879396984924696e+01,1.256403802311830131e-01
3.216080402010050676e+01,1.073010360143832331e-01
3.256281407035176301e+01,7.616260048488496248e-02
3.296482412060301925e+01,3.934593160554640534e-02
3.336683417085427550e+01,1.445787429516302326e-02
3.376884422110553174e+01,3.195587485199084116e-02
3.417085427135678799e+01,4.728766147197255298e-02
3.457286432160804424e+01,4.752418146553884920e-02
3.497487437185930048e+01,3.404655796296379711e-02
3.537688442211055673e+01,1.495036038886606890e-02
3.577889447236181297e+01,2.608028671936118981e-02
3.618090452261306922e+01,4.927990979056329213e-02
3.658291457286432546e+01,6.613519652916599600e-02
3.698492462311558171e+01,7.161749604807020331e-02
3.738693467336683796e+01,6.626550873345615766e-02
3.778894472361809420e+01,5.169475281644860670e-02
3.819095477386935045e+01,3.527082300908709195e-02
3.859296482412060669e+01,3.651615863901773451e-02
3.899497487437186294e+01,5.447163288247301033e-02
3.939698492462311918e+01,7.053323244234342704e-02
3.979899497487437543e+01,7.632125242642784357e-02
4.020100502512563168e+01,6.942555377600236055e-02
4.060301507537688792e+01,5.179569754528321607e-02
4.100502512562814417e+01,2.954449429001384381e-02
4.140703517587940041e+01,1.752621501580110125e-02
4.180904522613065666e+01,3.032249902830870189e-02
4.221105527638191290e+01,4.214266456039258979e-02
4.261306532663316915e+01,4.506601894965003852e-02
4.301507537688442540e+01,4.396681774849960089e-02
4.341708542713568164e+01,5.157818892427552815e-02
4.381909547738693789e+01,7.338513169746230247e-02
4.422110552763819413e+01,9.796395526182499758e-02
