time,firstharmonic
# noise_floor=0.0002672336380309936, sat_time=0.0
0.000000000000000000e+00,3.190643623875787094e-02
5.025125628140703071e-01,9.649310344459953101e-03
1.005025125628140614e+00,1.509729734254139713e-02
1.507537688442210921e+00,1.478132869149963516e-02
2.010050251256281229e+00,3.376262942323574739e-03
2.512562814070351536e+00,6.890208569844222253e-03
3.015075376884421843e+00,1.772758731588156694e-02
3.517587939698492150e+00,7.922991817900060935e-03
4.020100502512562457e+00,2.034701534977351525e-02
4.522613065326632764e+00,3.207113991270561099e-02
5.025125628140703071e+00,1.208104246893489629e-02
5.527638190954773378e+00,1.254014737287403522e-02
6.030150753768843686e+00,1.353831464792475472e-02
6.532663316582913993e+00,3.260170767725454558e-03
7.035175879396984300e+00,7.283306455858487918e-03
7.537688442211054607e+00,1.934275873647420957e-02
8.040201005025124914e+00,1.070469718162595299e-02
8.542713567839195221e+00,1.833833318824656597e-02
9.045226130653265528e+00,3.273468102808087254e-02
9.547738693467335835e+00,1.453432805026170713e-02
1.005025125628140614e+01,1.019629569161638501e-02
1.055276381909547645e+01,1.236187619932989194e-02
1.105527638190954676e+01,2.682240360898242078e-03
1.155778894472361706e+01,7.260776442613779864e-03
1.206030150753768737e+01,2.056309266535005092e-02
1.256281407035175768e+01,1.334133504505847015e-02
1.306532663316582799e+01,1.569608348732002417e-02
1.356783919597989829e+01,3.195964433530532750e-02
1.407035175879396860e+01,1.624221050236241554e-02
1.457286432160803891e+01,7.600785295120007952e-03
1.507537688442210921e+01,1.046447560336001906e-02
1.557788944723617952e+01,1.731807263319563557e-03
1.608040201005024983e+01,7.283841078836121759e-03
1.658291457286431836e+01,2.185812003684288116e-02
1.708542713567839044e+01,1.617360461961129744e-02
1.758793969849246253e+01,1.321587072725563528e-02
1.809045226130653106e+01,3.154090553933183716e-02
1.859296482412059959e+01,1.772836296853176272e-02
1.909547738693467167e+01,5.130842285424272800e-03
1.959798994974874375e+01,8.099673703838249778e-03
2.010050251256281229e+01,2.672336380309936195e-04
2.060301507537688082e+01,6.304835305678609114e-03
2.110552763819095290e+01,2.381562307521878016e-02
2.160804020100502498e+01,1.885625737080127290e-02
2.211055276381909351e+01,9.226864851916215943e-03
2.261306532663316204e+01,2.966369979144452967e-02
2.311557788944723413e+01,1.813270813842156673e-02
2.361809045226130621e+01,2.982820419924894946e-03
