time,firstharmonic
# noise_floor=0.0008941764770974839, sat_time=0.0
0.000000000000000000e+00,2.137281319169932400e-02
4.020100502512563012e-01,1.892057651421132775e-02
8.040201005025126024e-01,1.348741189546045181e-02
1.206030150753768959e+00,6.320298453281000643e-03
1.608040201005025205e+00,4.179711346240363654e-03
2.010050251256281673e+00,1.099130120223966792e-02
2.412060301507537918e+00,1.661398605655289157e-02
2.814070351758794164e+00,1.938590049305742580e-02
3.216080402010050410e+00,1.877460194429751705e-02
3.618090452261306655e+00,1.484113060514489178e-02
4.020100502512563345e+00,8.344872697953708424e-03
4.422110552763819591e+00,1.961715398307482643e-03
4.824120603015075837e+00,8.468379889526912035e-03
5.226130653266332082e+00,1.543255265986545263e-02
5.628140703517588328e+00,1.993845054855191562e-02
6.030150753768844574e+00,2.127762981292971242e-02
6.432160804020100819e+00,1.913495862046566548e-02
6.834170854271357065e+00,1.421444116535377708e-02
7.236180904522613311e+00,7.648268410421625238e-03
7.638190954773869557e+00,4.784111225335179948e-03
8.040201005025126690e+00,1.050741973634466975e-02
8.442211055276382936e+00,1.614105184285956340e-02
8.844221105527639182e+00,1.911682617793702965e-02
9.246231155778895427e+00,1.863634105458077811e-02
9.648241206030151673e+00,1.487729676414167000e-02
1.005025125628140792e+01,8.581622362647570515e-03
1.045226130653266416e+01,1.066116724854960542e-03
1.085427135678392041e+01,7.734275016459069008e-03
1.125628140703517666e+01,1.496187712990674004e-02
1.165829145728643290e+01,2.028092263024752415e-02
1.206030150753768915e+01,2.253244374951249296e-02
1.246231155778894539e+01,2.182322122985548563e-02
1.286432160804020164e+01,1.861130595842447333e-02
1.326633165829145788e+01,1.385733705775811508e-02
1.366834170854271413e+01,9.445757379893256547e-03
1.407035175879397038e+01,8.308196275055215047e-03
1.447236180904522662e+01,1.142164053346392608e-02
1.487437185929648287e+01,1.505376074876048874e-02
1.527638190954773911e+01,1.668161823645049682e-02
1.567839195979899536e+01,1.616988877974934874e-02
1.608040201005025338e+01,1.363807517298783190e-02
1.648241206030150963e+01,9.880876478650307132e-03
1.688442211055276587e+01,6.003251588872453651e-03
1.728643216080402212e+01,6.897516502174723049e-03
1.768844221105527836e+01,1.214678865210000805e-02
1.809045226130653461e+01,1.702668031591927575e-02
1.849246231155779085e+01,1.996954105317063841e-02
1.889447236180904710e+01,2.035634080491650899e-02
1.929648241206030335e+01,1.817575094740606773e-02
1.969849246231155959e+01,1.325280811442562656e-02
2.010050251256281584e+01,6.510780881960559138e-03
2.050251256281407208e+01,8.941764770974839141e-04
2.090452261306532833e+01,7.676611998281792151e-03
2.130653266331658457e+01,1.270617339166814699e-02
2.170854271356784082e+01,1.477186178975120265e-02
2.211055276381909707e+01,1.405323575876054124e-02
2.251256281407035331e+01,1.043735105876395126e-02
2.291457286432160956e+01,5.181125281176697343e-03
2.331658291457286580e+01,6.329732220545690458e-03
2.371859296482412205e+01,1.257818925495607712e-02
2.412060301507537829e+01,1.811541057853134976e-02
2.452261306532663454e+01,2.108852519130450381e-02
2.492462311557789079e+01,2.071658876141914754e-02
2.532663316582914703e+01,1.728765187521425981e-02
2.572864321608040328e+01,1.192021471582507298e-02
2.613065326633165952e+01,5.678536204143596645e-03
2.653266331658291577e+01,2.070862469652215692e-03
2.693467336683417201e+01,7.255286556956572555e-03
2.733668341708542826e+01,1.060762056127542013e-02
2.773869346733668451e+01,1.090090449476436608e-02
2.814070351758794075e+01,8.625690881138363755e-03
