time,firstharmonic
# noise_floor=0.0032442858093286258, sat_time=0.0
0.000000000000000000e+00,2.377402569140648486e-02
4.020100502512563012e-01,1.693975503500880914e-02
8.040201005025126024e-01,7.447764682843083239e-03
1.206030150753768959e+00,3.490239090870443563e-03
1.608040201005025205e+00,1.287853249080894193e-02
2.010050251256281673e+00,1.956746477682120774e-02
2.412060301507537918e+00,2.171420885151944744e-02
2.814070351758794164e+00,1.945646944153225227e-02
3.216080402010050410e+00,1.301034986927075351e-02
3.618090452261306655e+00,4.217251117362484300e-03
4.020100502512563345e+00,5.116473301353710937e-03
4.422110552763819591e+00,1.273716790927590173e-02
4.824120603015075837e+00,1.668418368283234102e-02
5.226130653266332082e+00,1.638358956568872898e-02
5.628140703517588328e+00,1.114743161883724638e-02
6.030150753768844574e+00,3.244285809328625782e-03
6.432160804020100819e+00,9.285040505676068340e-03
6.834170854271357065e+00,1.981830386875840094e-02
7.236180904522613311e+00,2.870136679813717340e-02
7.638190954773869557e+00,3.375993081277683244e-02
8.040201005025126690e+00,3.452373649828041624e-02
8.442211055276382936e+00,3.143649680837613813e-02
8.844221105527639182e+00,2.539499137430957162e-02
9.246231155778895427e+00,1.930593371266698527e-02
9.648241206030151673e+00,1.470832604598324225e-02
1.005025125628140792e+01,1.386660899364032529e-02
1.045226130653266416e+01,1.559880885439548018e-02
1.085427135678392041e+01,2.086386681359305578e-02
1.125628140703517666e+01,3.034050739711969744e-02
1.165829145728643290e+01,4.321973738819435973e-02
1.206030150753768915e+01,5.793741954717954862e-02
1.246231155778894539e+01,7.208081777489444564e-02
1.286432160804020164e+01,8.593065192864107749e-02
1.326633165829145788e+01,9.560326152071971229e-02
1.366834170854271413e+01,1.028875356819528852e-01
1.407035175879397038e+01,1.066942486715764804e-01
1.447236180904522662e+01,1.085353215877402633e-01
1.487437185929648287e+01,1.096697772443327168e-01
1.527638190954773911e+01,1.105800731287882588e-01
1.567839195979899536e+01,1.111656004884939292e-01
1.608040201005025338e+01,1.122032391680509028e-01
1.648241206030150963e+01,1.164793495420630293e-01
1.688442211055276587e+01,1.216583879569154564e-01
1.728643216080402212e+01,1.258966821419857107e-01
1.768844221105527836e+01,1.254592985258778381e-01
1.809045226130653461e+01,1.183348598531964030e-01
1.849246231155779085e+01,1.076147611503532053e-01
1.889447236180904710e+01,9.895366863246049527e-02
1.929648241206030335e+01,9.694549720202741416e-02
1.969849246231155959e+01,1.071798013238860897e-01
2.010050251256281584e+01,1.318716027366146903e-01
2.050251256281407208e+01,1.609331962811719197e-01
2.090452261306532833e+01,1.823808356652478480e-01
2.130653266331658457e+01,1.858968823270668591e-01
2.170854271356784082e+01,1.667578012746330218e-01
2.211055276381909707e+01,1.250203092716797859e-01
2.251256281407035331e+01,6.774546217488522371e-02
2.291457286432160956e+01,1.802204631879069513e-02
2.331658291457286580e+01,6.242900229331708323e-02
2.371859296482412205e+01,1.076022423398293598e-01
2.412060301507537829e+01,1.343413142384495829e-01
2.452261306532663454e+01,1.420519163529040119e-01
