time,firstharmonic
# noise_floor=0.00097979910591863, sat_time=0.0
0.000000000000000000e+00,8.900982613189566822e-03
4.020100502512563012e-01,6.855722985750678858e-03
8.040201005025126024e-01,4.116262966550252901e-03
1.206030150753768959e+00,2.253051942269337048e-03
1.608040201005025205e+00,4.587999855574934407e-03
2.010050251256281673e+00,7.000752218395203674e-03
2.412060301507537918e+00,8.485799606634772396e-03
2.814070351758794164e+00,8.190955939608203507e-03
3.216080402010050410e+00,6.491221662361294428e-03
3.618090452261306655e+00,3.886511551242191696e-03
4.020100502512563345e+00,9.797991059186299343e-04
4.422110552763819591e+00,3.496264987974776004e-03
4.824120603015075837e+00,6.052007707922109694e-03
5.226130653266332082e+00,7.647430270765689583e-03
5.628140703517588328e+00,7.652322339295037842e-03
6.030150753768844574e+00,6.050242703026467717e-03
6.432160804020100819e+00,3.918150647876989488e-03
6.834170854271357065e+00,3.417476150772155632e-03
7.236180904522613311e+00,5.989668231822471885e-03
7.638190954773869557e+00,8.971907165931112052e-03
8.040201005025126690e+00,1.076923665030835205e-02
8.442211055276382936e+00,1.133994584507630986e-02
8.844221105527639182e+00,1.049977361852045925e-02
9.246231155778895427e+00,8.363254309773006379e-03
9.648241206030151673e+00,6.399609732260584313e-03
1.005025125628140792e+01,5.508605091106287197e-03
1.045226130653266416e+01,6.023823673992312680e-03
1.085427135678392041e+01,7.021647063560375497e-03
1.125628140703517666e+01,7.905860423056869715e-03
1.165829145728643290e+01,8.703319213438401661e-03
1.206030150753768915e+01,1.033757228369167752e-02
1.246231155778894539e+01,1.333175138473953469e-02
1.286432160804020164e+01,1.639121901673094850e-02
1.326633165829145788e+01,1.905054517880507697e-02
1.366834170854271413e+01,2.128385877434243317e-02
1.407035175879397038e+01,2.154717400454298284e-02
1.447236180904522662e+01,1.904337164673213650e-02
1.487437185929648287e+01,1.473805116991558882e-02
1.527638190954773911e+01,1.164968786436888955e-02
1.567839195979899536e+01,1.157015794822664582e-02
1.608040201005025338e+01,1.513599462259953080e-02
1.648241206030150963e+01,1.886572052421554152e-02
1.688442211055276587e+01,2.376421935122630807e-02
1.728643216080402212e+01,3.188452708339982455e-02
1.768844221105527836e+01,4.344811784938291954e-02
1.809045226130653461e+01,5.662845737167541277e-02
1.849246231155779085e+01,6.969041407413875677e-02
1.889447236180904710e+01,7.869912009842389145e-02
1.929648241206030335e+01,8.031961861810107961e-02
1.969849246231155959e+01,7.375523012239386389e-02
2.010050251256281584e+01,6.043047394664548266e-02
2.050251256281407208e+01,4.348758070758102640e-02
2.090452261306532833e+01,2.980639761866075640e-02
2.130653266331658457e+01,2.822107007429135520e-02
2.170854271356784082e+01,3.472902028158379034e-02
2.211055276381909707e+01,4.118322899333645010e-02
2.251256281407035331e+01,4.552462690090923469e-02
2.291457286432160956e+01,5.200801979513711842e-02
2.331658291457286580e+01,6.393426486222331118e-02
2.371859296482412205e+01,7.872181272863976176e-02
2.412060301507537829e+01,9.092514047073840810e-02
2.452261306532663454e+01,9.677562091172722814e-02
2.492462311557789079e+01,9.435258535686463777e-02
2.532663316582914703e+01,8.451648446206672105e-02
2.572864321608040328e+01,6.874453476478549485e-02
2.613065326633165952e+01,5.174044556306933718e-02
2.653266331658291577e+01,3.978024744654248823e-02
2.693467336683417201e+01,3.985927260345863837e-02
2.733668341708542826e+01,4.681780226636789166e-02
