time,firstharmonic
# vbeam=1.263157894736842, gamma=-0.0015, sat_time=None
0.000000000000000000e+00,1.684777523460073007e-02
4.020100502512563012e-01,1.459940982207117398e-02
8.040201005025126024e-01,1.003178252258248374e-02
1.206030150753768959e+00,3.888858764829870689e-03
1.608040201005025205e+00,2.837401346081765922e-03
2.010050251256281673e+00,9.027889053537447792e-03
2.412060301507537918e+00,1.374964401926292469e-02
2.814070351758794164e+00,1.623720288330238876e-02
3.216080402010050410e+00,1.614972233505149873e-02
3.618090452261306655e+00,1.352038286047756686e-02
4.020100502512563345e+00,8.779495817471632060e-03
4.422110552763819591e+00,2.633522725638309109e-03
4.824120603015075837e+00,4.175621376176923832e-03
5.226130653266332082e+00,1.022033701103191618e-02
5.628140703517588328e+00,1.468972137249961729e-02
6.030150753768844574e+00,1.682189251890683218e-02
6.432160804020100819e+00,1.626549633526471958e-02
6.834170854271357065e+00,1.304010661575523422e-02
7.236180904522613311e+00,7.690849137611423594e-03
7.638190954773869557e+00,1.118708746577375384e-03
8.040201005025126690e+00,5.756656761410716347e-03
8.442211055276382936e+00,1.157024166169683468e-02
8.844221105527639182e+00,1.547580755643283845e-02
9.246231155778895427e+00,1.693095114284060704e-02
9.648241206030151673e+00,1.572701355452423705e-02
1.005025125628140792e+01,1.207550190256816494e-02
1.045226130653266416e+01,6.591579535584602897e-03
1.085427135678392041e+01,5.125884630222110865e-04
1.125628140703517666e+01,6.344996181045792390e-03
1.165829145728643290e+01,1.174085769772618623e-02
1.206030150753768915e+01,1.518908401587858691e-02
1.246231155778894539e+01,1.612956419753765885e-02
1.286432160804020164e+01,1.442675693804919626e-02
1.326633165829145788e+01,1.039456791504979154e-02
1.366834170854271413e+01,4.676415253106021123e-03
1.407035175879397038e+01,1.833129522860792605e-03
1.447236180904522662e+01,8.021827610737332706e-03
1.487437185929648287e+01,1.287005118776365573e-02
1.527638190954773911e+01,1.558682253538769616e-02
1.567839195979899536e+01,1.572648952012679555e-02
1.608040201005025338e+01,1.337504463574674431e-02
1.648241206030150963e+01,8.976763491580679391e-03
1.688442211055276587e+01,3.488801451863239676e-03
1.728643216080402212e+01,3.462341838766338359e-03
1.768844221105527836e+01,9.230032883600202548e-03
1.809045226130653461e+01,1.370666077330223720e-02
1.849246231155779085e+01,1.588891241668812307e-02
1.889447236180904710e+01,1.528691158584769526e-02
1.929648241206030335e+01,1.217071445139186574e-02
1.969849246231155959e+01,7.226868778700963961e-03
2.010050251256281584e+01,2.031951662987621123e-03
2.050251256281407208e+01,5.779803663633087743e-03
2.090452261306532833e+01,1.130890493326116089e-02
2.130653266331658457e+01,1.547511235871210089e-02
2.170854271356784082e+01,1.746857284833247190e-02
2.211055276381909707e+01,1.686095756937978918e-02
2.251256281407035331e+01,1.350838641876852576e-02
2.291457286432160956e+01,7.839621976929429456e-03
2.331658291457286580e+01,2.480100136122970374e-03
2.371859296482412205e+01,6.915039181402619917e-03
2.412060301507537829e+01,1.233402670081405229e-02
2.452261306532663454e+01,1.583690401225190322e-02
2.492462311557789079e+01,1.700078027460110580e-02
2.532663316582914703e+01,1.558434110762279071e-02
2.572864321608040328e+01,1.202231714322803818e-02
2.613065326633165952e+01,6.747270343447367424e-03
2.653266331658291577e+01,2.383951803419337608e-03
2.693467336683417201e+01,6.945533460254007044e-03
2.733668341708542826e+01,1.178812544226568240e-02
2.773869346733668451e+01,1.475619242876704748e-02
2.814070351758794075e+01,1.542609252649872545e-02
2.854271356783919700e+01,1.357341180268221634e-02
2.894472361809045324e+01,9.734774836624358191e-03
2.934673366834170949e+01,4.987479232245764678e-03
2.974874371859296573e+01,4.281566013555077738e-03
3.015075376884422198e+01,9.291828964618992562e-03
3.055276381909547823e+01,1.400190164033036921e-02
3.095477386934673447e+01,1.685567245992405927e-02
3.135678391959799072e+01,1.711802277472901021e-02
3.175879396984924696e+01,1.504015552352091709e-02
3.216080402010050676e+01,1.095346794281109627e-02
3.256281407035176301e+01,5.563239364275386969e-03
3.296482412060301925e+01,2.321931052094409684e-03
3.336683417085427550e+01,7.252506372124399581e-03
3.376884422110553174e+01,1.144446852525505057e-02
3.417085427135678799e+01,1.355627249350240503e-02
3.457286432160804424e+01,1.325855848239235711e-02
3.497487437185930048e+01,1.068928413118452013e-02
3.537688442211055673e+01,6.254575875478844867e-03
3.577889447236181297e+01,2.649350697959723840e-03
3.618090452261306922e+01,7.154719969290565702e-03
3.658291457286432546e+01,1.263746651516670962e-02
3.698492462311558171e+01,1.660104741050366650e-02
3.738693467336683796e+01,1.813951680932043495e-02
3.778894472361809420e+01,1.704878720313800916e-02
3.819095477386935045e+01,1.356400620548807098e-02
3.859296482412060669e+01,8.316750865769270001e-03
3.899497487437186294e+01,2.210191645038037979e-03
3.939698492462311918e+01,4.109542291976435099e-03
3.979899497487437543e+01,9.270481182626503017e-03
4.020100502512563168e+01,1.273209554261590590e-02
4.060301507537688792e+01,1.390126568834646435e-02
4.100502512562814417e+01,1.254442859384553334e-02
4.140703517587940041e+01,8.663010743703177668e-03
4.180904522613065666e+01,3.432503658110090672e-03
4.221105527638191290e+01,4.459982412959994681e-03
4.261306532663316915e+01,1.001402060589025485e-02
4.301507537688442540e+01,1.475462003191883517e-02
4.341708542713568164e+01,1.754235665974879926e-02
4.381909547738693789e+01,1.773088054939730290e-02
4.422110552763819413e+01,1.539476693762702186e-02
4.462311557788945038e+01,1.094743645252653844e-02
4.502512562814070662e+01,5.121275660524046702e-03
4.542713567839196287e+01,1.246776719873606042e-03
4.582914572864321912e+01,7.085404897851060868e-03
4.623115577889447536e+01,1.157154369539345126e-02
4.663316582914573161e+01,1.390218203277085972e-02
4.703517587939698785e+01,1.368857521339039360e-02
4.743718592964824410e+01,1.089892654261279646e-02
4.783919597989950034e+01,6.216511959327334670e-03
4.824120603015075659e+01,2.510409228382044951e-03
4.864321608040201284e+01,7.247388409108877425e-03
4.904522613065326908e+01,1.242631170017954520e-02
4.944723618090452533e+01,1.615640639508039017e-02
4.984924623115578157e+01,1.778423438710315455e-02
5.025125628140703782e+01,1.692084319933514353e-02
5.065326633165829406e+01,1.372953168419615080e-02
5.105527638190955031e+01,8.605528161905637644e-03
5.145728643216080656e+01,2.440359981286430602e-03
5.185929648241206280e+01,3.788231405056948463e-03
5.226130653266331905e+01,8.906877444555476309e-03
5.266331658291457529e+01,1.223588430447057618e-02
5.306532663316583154e+01,1.332605236828756680e-02
