time,firstharmonic
# noise_floor=0.0005424344003329619, sat_time=0.0
0.000000000000000000e+00,2.377402569140648486e-02
4.020100502512563012e-01,1.808996774262947027e-02
8.040201005025126024e-01,9.550838858659919939e-03
1.206030150753768959e+00,7.581404840767562480e-04
1.608040201005025205e+00,1.028604684082204575e-02
2.010050251256281673e+00,1.753204465613323465e-02
2.412060301507537918e+00,2.138366811216759270e-02
2.814070351758794164e+00,2.107616591676533119e-02
3.216080402010050410e+00,1.637803416267840859e-02
3.618090452261306655e+00,8.838486265339921474e-03
4.020100502512563345e+00,5.424344003329619347e-04
4.422110552763819591e+00,9.667163967971893063e-03
4.824120603015075837e+00,1.643321978743562256e-02
5.226130653266332082e+00,2.003887561679951537e-02
5.628140703517588328e+00,1.944103601091110370e-02
6.030150753768844574e+00,1.433393236561094838e-02
6.432160804020100819e+00,6.370285845787831969e-03
6.834170854271357065e+00,3.961326637293875047e-03
7.236180904522613311e+00,1.389885897907508494e-02
7.638190954773869557e+00,2.178443858367652003e-02
8.040201005025126690e+00,2.641912096993940390e-02
8.442211055276382936e+00,2.707668699091268089e-02
8.844221105527639182e+00,2.339886931899071501e-02
9.246231155778895427e+00,1.683475373463650879e-02
9.648241206030151673e+00,9.005537865315216273e-03
1.005025125628140792e+01,5.669935519432360051e-03
1.045226130653266416e+01,1.058755554493473645e-02
1.085427135678392041e+01,1.393771577127214667e-02
1.125628140703517666e+01,1.412121623657364503e-02
1.165829145728643290e+01,1.188829072962090810e-02
1.206030150753768915e+01,8.542464326214003340e-03
1.246231155778894539e+01,1.075828126853548006e-02
1.286432160804020164e+01,1.792915488897419904e-02
1.326633165829145788e+01,2.457850953079514927e-02
1.366834170854271413e+01,2.894675710821353193e-02
1.407035175879397038e+01,3.032491616494807987e-02
1.447236180904522662e+01,2.871865733607699075e-02
1.487437185929648287e+01,2.580262588298535414e-02
1.527638190954773911e+01,2.385828225943432274e-02
1.567839195979899536e+01,2.354866938371583812e-02
1.608040201005025338e+01,2.332606015586020584e-02
1.648241206030150963e+01,2.092828640029871512e-02
1.688442211055276587e+01,1.532053828210412985e-02
1.728643216080402212e+01,1.183880344829723805e-02
1.768844221105527836e+01,1.481969029878697428e-02
1.809045226130653461e+01,2.058979449580268170e-02
1.849246231155779085e+01,2.471542562807926488e-02
1.889447236180904710e+01,2.754895094650001638e-02
1.929648241206030335e+01,2.987712434229874287e-02
1.969849246231155959e+01,3.457020653604632454e-02
2.010050251256281584e+01,4.105320092536733634e-02
2.050251256281407208e+01,4.715213831221872626e-02
2.090452261306532833e+01,5.188854800377960819e-02
2.130653266331658457e+01,5.337415538360675005e-02
2.170854271356784082e+01,5.232481566975764886e-02
2.211055276381909707e+01,4.889441441990060450e-02
2.251256281407035331e+01,4.365777540737302009e-02
2.291457286432160956e+01,3.721840507800419640e-02
2.331658291457286580e+01,3.297886684020527592e-02
2.371859296482412205e+01,3.453015813497328779e-02
2.412060301507537829e+01,4.305946445951321089e-02
2.452261306532663454e+01,5.454302257745594767e-02
2.492462311557789079e+01,6.557515950833178731e-02
2.532663316582914703e+01,7.434988910289071218e-02
2.572864321608040328e+01,7.929429518872038729e-02
2.613065326633165952e+01,8.087960966993004708e-02
2.653266331658291577e+01,8.116135583689576549e-02
2.693467336683417201e+01,8.246820171186988735e-02
2.733668341708542826e+01,8.441573794391209196e-02
2.773869346733668451e+01,8.383551711387753069e-02
2.814070351758794075e+01,7.830824296424708508e-02
2.854271356783919700e+01,6.765772986283966062e-02
