time,firstharmonic
# noise_floor=0.00041039382325397573, sat_time=0.0
0.000000000000000000e+00,1.790307923573950660e-02
4.020100502512563012e-01,1.533864850522157972e-02
8.040201005025126024e-01,1.027505496068737735e-02
1.206030150753768959e+00,3.689878818756317687e-03
1.608040201005025205e+00,3.663408790600791807e-03
2.010050251256281673e+00,1.021895421372046725e-02
2.412060301507537918e+00,1.506128352729415275e-02
2.814070351758794164e+00,1.730624168124516443e-02
3.216080402010050410e+00,1.673791483398417296e-02
3.618090452261306655e+00,1.335705115303626248e-02
4.020100502512563345e+00,7.744279269217453632e-03
4.422110552763819591e+00,1.083755202449060168e-03
4.824120603015075837e+00,6.177734689573095503e-03
5.226130653266332082e+00,1.222261008590563511e-02
5.628140703517588328e+00,1.632285627793255908e-02
6.030150753768844574e+00,1.772439807367354875e-02
6.432160804020100819e+00,1.621728636617288805e-02
6.834170854271357065e+00,1.197180434617991542e-02
7.236180904522613311e+00,5.809210495796501492e-03
7.638190954773869557e+00,1.706236736074939146e-03
8.040201005025126690e+00,8.437492802147613519e-03
8.442211055276382936e+00,1.406260128434492530e-02
8.844221105527639182e+00,1.747046223593553757e-02
9.246231155778895427e+00,1.817321339819052278e-02
9.648241206030151673e+00,1.602719977923064767e-02
1.005025125628140792e+01,1.131413788122425865e-02
1.045226130653266416e+01,4.771214176961229708e-03
1.085427135678392041e+01,2.508705497049091952e-03
1.125628140703517666e+01,8.926041645860374740e-03
1.165829145728643290e+01,1.360886407268066187e-02
1.206030150753768915e+01,1.590225067044126819e-02
1.246231155778894539e+01,1.506066550347065144e-02
1.286432160804020164e+01,1.111734247285686532e-02
1.326633165829145788e+01,4.910263909861400412e-03
1.366834170854271413e+01,2.399340085539496299e-03
1.407035175879397038e+01,9.908007411405659465e-03
1.447236180904522662e+01,1.646417718950198006e-02
1.487437185929648287e+01,2.052241196889229360e-02
1.527638190954773911e+01,2.114997090324011522e-02
1.567839195979899536e+01,1.841259002665528166e-02
1.608040201005025338e+01,1.284230818965164875e-02
1.648241206030150963e+01,5.147061027212776821e-03
1.688442211055276587e+01,5.402669779155820293e-03
1.728643216080402212e+01,1.381097174305277731e-02
1.768844221105527836e+01,2.029201309261641911e-02
1.809045226130653461e+01,2.307687516514466894e-02
1.849246231155779085e+01,2.180653722390113805e-02
1.889447236180904710e+01,1.672548951717416771e-02
1.929648241206030335e+01,9.015674710470112860e-03
1.969849246231155959e+01,2.484470629381398035e-03
2.010050251256281584e+01,1.012076474791590019e-02
2.050251256281407208e+01,1.740721681222182071e-02
2.090452261306532833e+01,2.172407782653489744e-02
2.130653266331658457e+01,2.246390393952866008e-02
2.170854271356784082e+01,1.972335541375658252e-02
2.211055276381909707e+01,1.415362377180012267e-02
2.251256281407035331e+01,7.322560658964923086e-03
2.291457286432160956e+01,6.514532264186617856e-03
2.331658291457286580e+01,1.303535575007001325e-02
2.371859296482412205e+01,1.894442091751329105e-02
2.412060301507537829e+01,2.223340781250286377e-02
2.452261306532663454e+01,2.207584870651829387e-02
2.492462311557789079e+01,1.811899616639754684e-02
2.532663316582914703e+01,1.144283435703770738e-02
2.572864321608040328e+01,3.079663350206075356e-03
2.613065326633165952e+01,5.723747388115789023e-03
2.653266331658291577e+01,1.320947845115194239e-02
2.693467336683417201e+01,1.837448983439417260e-02
2.733668341708542826e+01,2.020838872367343442e-02
2.773869346733668451e+01,1.840669927043492998e-02
2.814070351758794075e+01,1.321208150671873346e-02
2.854271356783919700e+01,5.750305442989483463e-03
2.894472361809045324e+01,4.708561790640890428e-03
2.934673366834170949e+01,1.295957816139446141e-02
2.974874371859296573e+01,1.976281889924825369e-02
3.015075376884422198e+01,2.363855030044847289e-02
3.055276381909547823e+01,2.382332399146104562e-02
3.095477386934673447e+01,2.026061575603205211e-02
3.135678391959799072e+01,1.381501705156315020e-02
3.175879396984924696e+01,6.013286899387711507e-03
3.216080402010050676e+01,5.262006271476939515e-03
3.256281407035176301e+01,1.240350809326206880e-02
3.296482412060301925e+01,1.743481920899353152e-02
3.336683417085427550e+01,1.929804927136795356e-02
3.376884422110553174e+01,1.768797602950338346e-02
3.417085427135678799e+01,1.269958913272728127e-02
3.457286432160804424e+01,5.533067147188491450e-03
3.497487437185930048e+01,3.616963493297514765e-03
3.537688442211055673e+01,1.189217709806551608e-02
3.577889447236181297e+01,1.877511588435148288e-02
3.618090452261306922e+01,2.294867951166584819e-02
3.658291457286432546e+01,2.362600028705096750e-02
3.698492462311558171e+01,2.089537298007904456e-02
3.738693467336683796e+01,1.542252384215646657e-02
3.778894472361809420e+01,8.432779754258460866e-03
3.819095477386935045e+01,3.748893566811527939e-03
3.859296482412060669e+01,8.913422553309161347e-03
3.899497487437186294e+01,1.425039219343189091e-02
3.939698492462311918e+01,1.699062605701406187e-02
3.979899497487437543e+01,1.663677551229410939e-02
4.020100502512563168e+01,1.309938219678584946e-02
4.060301507537688792e+01,7.075701785391665111e-03
4.100502512562814417e+01,3.143707140245593275e-03
4.140703517587940041e+01,9.654670547143574116e-03
4.180904522613065666e+01,1.621459943820801469e-02
4.221105527638191290e+01,2.084889733762634173e-02
4.261306532663316915e+01,2.266404896135742683e-02
4.301507537688442540e+01,2.131230673204811618e-02
4.341708542713568164e+01,1.716854603775536808e-02
4.381909547738693789e+01,1.129994130058674037e-02
4.422110552763819413e+01,5.575662764680621233e-03
4.462311557788945038e+01,6.976750470649280278e-03
4.502512562814070662e+01,1.252564282620274340e-02
4.542713567839196287e+01,1.639579379904457582e-02
4.582914572864321912e+01,1.753014413695880291e-02
4.623115577889447536e+01,1.592053085136841545e-02
4.663316582914573161e+01,1.187166346737945043e-02
4.703517587939698785e+01,6.471447816535779059e-03
4.743718592964824410e+01,4.849117651942916329e-03
4.783919597989950034e+01,9.942116289484390426e-03
4.824120603015075659e+01,1.468856046600000922e-02
4.864321608040201284e+01,1.715363767616211871e-02
4.904522613065326908e+01,1.687060820768726196e-02
4.944723618090452533e+01,1.367406544640694700e-02
4.984924623115578157e+01,7.969420033459176031e-03
5.025125628140703782e+01,1.529583332559329191e-03
5.065326633165829406e+01,7.181445169708556078e-03
5.105527638190955031e+01,1.399834490122711141e-02
5.145728643216080656e+01,1.922160414321090471e-02
5.185929648241206280e+01,2.167472375457774048e-02
5.226130653266331905e+01,2.113966704473437680e-02
5.266331658291457529e+01,1.781549637025920882e-02
5.306532663316583154e+01,1.228175479932889537e-02
5.346733668341708778e+01,5.530702182861637478e-03
5.386934673366834403e+01,2.477609342191890683e-03
5.427135678391960028e+01,7.664421785484397398e-03
5.467336683417085652e+01,1.110245983966690574e-02
5.507537688442211277e+01,1.202146345379596741e-02
5.547738693467336901e+01,1.004052251398000577e-02
5.587939698492462526e+01,5.605790633413995118e-03
5.628140703517588150e+01,1.563919696764534944e-03
5.668341708542713775e+01,8.294716501435884723e-03
5.708542713567839400e+01,1.496837407735466217e-02
5.748743718592965024e+01,2.016672933938770326e-02
5.788944723618090649e+01,2.303469613286914658e-02
5.829145728643216273e+01,2.321594872076533644e-02
5.869346733668341898e+01,2.085368522590215143e-02
5.909547738693467522e+01,1.598480609841280986e-02
5.949748743718593147e+01,9.512877622385378790e-03
5.989949748743718771e+01,3.263983221995624823e-03
