time,firstharmonic
# noise_floor=0.00040310659250306877, sat_time=0.0
0.000000000000000000e+00,3.532901456654302663e-02
4.020100502512563012e-01,3.261215024480810382e-02
8.040201005025126024e-01,2.476988008004058633e-02
1.206030150753768959e+00,1.306842445969686774e-02
1.608040201005025205e+00,6.190538175765585883e-04
2.010050251256281673e+00,1.411377743136190722e-02
2.412060301507537918e+00,2.532678145195892475e-02
2.814070351758794164e+00,3.252519869766011540e-02
3.216080402010050410e+00,3.462770987050954596e-02
3.618090452261306655e+00,3.130879398343184433e-02
4.020100502512563345e+00,2.308542928675059308e-02
4.422110552763819591e+00,1.121854351521559337e-02
4.824120603015075837e+00,2.469166972189855164e-03
5.226130653266332082e+00,1.585051779682834436e-02
5.628140703517588328e+00,2.678604117942624471e-02
6.030150753768844574e+00,3.351433655873065076e-02
6.432160804020100819e+00,3.497301517523266484e-02
6.834170854271357065e+00,3.093386575264371260e-02
7.236180904522613311e+00,2.202720050228281282e-02
7.638190954773869557e+00,9.670493410142739707e-03
8.040201005025126690e+00,4.132692430020955786e-03
8.442211055276382936e+00,1.720546160397752600e-02
8.844221105527639182e+00,2.750249387423277583e-02
9.246231155778895427e+00,3.345005123537383995e-02
9.648241206030151673e+00,3.417682488918820372e-02
1.005025125628140792e+01,2.960231159711124854e-02
1.045226130653266416e+01,2.039827524951529775e-02
1.085427135678392041e+01,7.962301845510961346e-03
1.125628140703517666e+01,5.831973171739659664e-03
1.165829145728643290e+01,1.882140005518044903e-02
1.206030150753768915e+01,2.895624836520798231e-02
1.246231155778894539e+01,3.459190924562836195e-02
1.286432160804020164e+01,3.478813007354381731e-02
1.326633165829145788e+01,2.949948533344161003e-02
1.366834170854271413e+01,1.958613586255755420e-02
1.407035175879397038e+01,6.644589700062339052e-03
1.447236180904522662e+01,7.274708289047982987e-03
1.487437185929648287e+01,1.998111089411631208e-02
1.527638190954773911e+01,2.948467415124838426e-02
1.567839195979899536e+01,3.434966869881710821e-02
1.608040201005025338e+01,3.380383263602697308e-02
1.648241206030150963e+01,2.791370751123493574e-02
1.688442211055276587e+01,1.759339512396848257e-02
1.728643216080402212e+01,4.411356721694825386e-03
1.768844221105527836e+01,9.586884821044954624e-03
1.809045226130653461e+01,2.221625027429366406e-02
1.849246231155779085e+01,3.145054456806557069e-02
1.889447236180904710e+01,3.575025777662431403e-02
1.929648241206030335e+01,3.439794148706490362e-02
1.969849246231155959e+01,2.756599518862438286e-02
2.010050251256281584e+01,1.636272888496769981e-02
2.050251256281407208e+01,2.660755365308597065e-03
2.090452261306532833e+01,1.150726396676936790e-02
2.130653266331658457e+01,2.367908587451214228e-02
2.170854271356784082e+01,3.202137825977892371e-02
2.211055276381909707e+01,3.523482062708915841e-02
2.251256281407035331e+01,3.286436354657655545e-02
2.291457286432160956e+01,2.529960208854034609e-02
2.331658291457286580e+01,1.367146290506845649e-02
2.371859296482412205e+01,4.031065925030687699e-04
2.412060301507537829e+01,1.429087877896587436e-02
2.452261306532663454e+01,2.618141922096692276e-02
2.492462311557789079e+01,3.401835148170317263e-02
2.532663316582914703e+01,3.653093141219995038e-02
2.572864321608040328e+01,3.329285742908320855e-02
2.613065326633165952e+01,2.477597723985436665e-02
2.653266331658291577e+01,1.235076198199696294e-02
2.693467336683417201e+01,1.997428290797627175e-03
2.733668341708542826e+01,1.593607351419733947e-02
2.773869346733668451e+01,2.722170443596987413e-02
2.814070351758794075e+01,3.405861059786344930e-02
2.854271356783919700e+01,3.545594095417074071e-02
2.894472361809045324e+01,3.128005158058397989e-02
2.934673366834170949e+01,2.224540091516299251e-02
2.974874371859296573e+01,9.740430218660087874e-03
3.015075376884422198e+01,4.390801617638603188e-03
3.055276381909547823e+01,1.785889843716409117e-02
3.095477386934673447e+01,2.872684065311368468e-02
3.135678391959799072e+01,3.522007965312335537e-02
3.175879396984924696e+01,3.629097653451789779e-02
3.216080402010050676e+01,3.171796729059137010e-02
3.256281407035176301e+01,2.219871945427352722e-02
3.296482412060301925e+01,9.264877603472481543e-03
3.336683417085427550e+01,5.288566390119917894e-03
3.376884422110553174e+01,1.859967196328796840e-02
3.417085427135678799e+01,2.898961252175043593e-02
3.457286432160804424e+01,3.472862349086595912e-02
3.497487437185930048e+01,3.498687058961191115e-02
3.537688442211055673e+01,2.978575450987374154e-02
3.577889447236181297e+01,1.997878256193524535e-02
3.618090452261306922e+01,7.133830002837703022e-03
3.658291457286432546e+01,7.161147877293108470e-03
3.698492462311558171e+01,2.009725849888714319e-02
3.738693467336683796e+01,2.999901612432239253e-02
3.778894472361809420e+01,3.530082852422435774e-02
3.819095477386935045e+01,3.524039751415276867e-02
3.859296482412060669e+01,2.978308914492926868e-02
3.899497487437186294e+01,1.973051856119385078e-02
3.939698492462311918e+01,6.633532997608773511e-03
3.979899497487437543e+01,7.821745567595364546e-03
4.020100502512563168e+01,2.078852248023973365e-02
4.060301507537688792e+01,3.051700469113039632e-02
4.100502512562814417e+01,3.527074539189083147e-02
4.140703517587940041e+01,3.439377300060249276e-02
4.180904522613065666e+01,2.812132294070457394e-02
4.221105527638191290e+01,1.751312884308447657e-02
4.261306532663316915e+01,4.322062391425098710e-03
4.301507537688442540e+01,1.007570242655660663e-02
4.341708542713568164e+01,2.258920907732419117e-02
4.381909547738693789e+01,3.168497781189067580e-02
4.422110552763819413e+01,3.592175377679494852e-02
4.462311557788945038e+01,3.455041201938623130e-02
4.502512562814070662e+01,2.772964221077393529e-02
4.542713567839196287e+01,1.654906585388721957e-02
4.582914572864321912e+01,2.816793078604285135e-03
4.623115577889447536e+01,1.131047354724330420e-02
4.663316582914573161e+01,2.353752902826320575e-02
4.703517587939698785e+01,3.196806407724890609e-02
4.743718592964824410e+01,3.522734931774760408e-02
4.783919597989950034e+01,3.286389856870158832e-02
4.824120603015075659e+01,2.530100095810372540e-02
4.864321608040201284e+01,1.372769051821389440e-02
4.904522613065326908e+01,6.886416430586292771e-04
4.944723618090452533e+01,1.389677978877732444e-02
4.984924623115578157e+01,2.558187304350891672e-02
5.025125628140703782e+01,3.328079523039062515e-02
5.065326633165829406e+01,3.576781959753817103e-02
5.105527638190955031e+01,3.262955046884460225e-02
5.145728643216080656e+01,2.433084953675436826e-02
5.185929648241206280e+01,1.217973211176272795e-02
5.226130653266331905e+01,2.201543584115722187e-03
5.266331658291457529e+01,1.565171019972023958e-02
5.306532663316583154e+01,2.678669346192351017e-02
5.346733668341708778e+01,3.367751136524348848e-02
5.386934673366834403e+01,3.526288144145978826e-02
5.427135678391960028e+01,3.131170591667053332e-02
5.467336683417085652e+01,2.241337880693249768e-02
5.507537688442211277e+01,9.996753497618802650e-03
5.547738693467336901e+01,4.062810632455535892e-03
5.587939698492462526e+01,1.732720441503207004e-02
5.628140703517588150e+01,2.801285106450304013e-02
5.668341708542713775e+01,3.445050630057185093e-02
5.708542713567839400e+01,3.558062390604231628e-02
5.748743718592965024e+01,3.116095903474049716e-02
5.788944723618090649e+01,2.178633212776878714e-02
5.829145728643216273e+01,8.957812362518784849e-03
5.869346733668341898e+01,5.442537484375497073e-03
5.909547738693467522e+01,1.873667199826371116e-02
5.949748743718593147e+01,2.904244761287256421e-02
5.989949748743718771e+01,3.463083843852572674e-02
6.030150753768844396e+01,3.462882214591887081e-02
6.070351758793970021e+01,2.912313749203526009e-02
6.110552763819095645e+01,1.903425794835735679e-02
6.150753768844221270e+01,5.974251252859770316e-03
6.190954773869346894e+01,8.252809877403217628e-03
6.231155778894472519e+01,2.114634924039499389e-02
6.271356783919598143e+01,3.093700987338209377e-02
6.311557788944723768e+01,3.602644726744307080e-02
6.351758793969849393e+01,3.553691040864713491e-02
6.391959798994975017e+01,2.945210269165670497e-02
6.432160804020101352e+01,1.869621047491451180e-02
6.472361809045226266e+01,5.102374679824920115e-03
6.512562814070352601e+01,9.517767944658190107e-03
6.552763819095477515e+01,2.230972314794161387e-02
6.592964824120603851e+01,3.156139687159935370e-02
6.633165829145728765e+01,3.575872936322999074e-02
6.673366834170855100e+01,3.423406495195096405e-02
6.713567839195980014e+01,2.720894972709026610e-02
6.753768844221106349e+01,1.587994052286325480e-02
6.793969849246231263e+01,2.500226727799518059e-03
6.834170854271357598e+01,1.232078801771760088e-02
6.874371859296482512e+01,2.461530953616863568e-02
6.914572864321608847e+01,3.320425280868387341e-02
6.954773869346733761e+01,3.675805892484414195e-02
6.994974874371860096e+01,3.453998611040616507e-02
7.035175879396985010e+01,2.686269828799579470e-02
7.075376884422111345e+01,1.489345978519904766e-02
7.115577889447236259e+01,1.243287401484145880e-03
7.155778894472362595e+01,1.390131064658119142e-02
7.195979899497487509e+01,2.594949616358979000e-02
7.236180904522613844e+01,3.386056148584030284e-02
7.276381909547738758e+01,3.645567881667659271e-02
7.316582914572865093e+01,3.334512631118301262e-02
7.356783919597990007e+01,2.498711890459542895e-02
7.396984924623116342e+01,1.271790298445353053e-02
7.437185929648241256e+01,2.497722344811387739e-03
7.477386934673367591e+01,1.587273338943338136e-02
7.517587939698492505e+01,2.733802148688440486e-02
7.557788944723618840e+01,3.457423551395992500e-02
