time,firstharmonic
# noise_floor=0.00034644692709873067, sat_time=0.0
0.000000000000000000e+00,3.190643623875787094e-02
5.025125628140703071e-01,9.505789343461575752e-03
1.005025125628140614e+00,1.445310348460981421e-02
1.507537688442210921e+00,1.356056656821722460e-02
2.010050251256281229e+00,3.590245477353352314e-03
2.512562814070351536e+00,8.082270357587803891e-03
3.015075376884421843e+00,1.871429703457218666e-02
3.517587939698492150e+00,8.589734456955799499e-03
4.020100502512562457e+00,2.009342692860010410e-02
4.522613065326632764e+00,3.081290135246014805e-02
5.025125628140703071e+00,1.119441956341727870e-02
5.527638190954773378e+00,1.059749569717088197e-02
6.030150753768843686e+00,9.836471893914535553e-03
6.532663316582913993e+00,2.275343718508928987e-03
7.035175879396984300e+00,9.354404892471350486e-03
7.537688442211054607e+00,2.241995319252093263e-02
8.040201005025124914e+00,1.223338102445412773e-02
8.542713567839195221e+00,1.833719040058086336e-02
9.045226130653265528e+00,3.188050622186881788e-02
9.547738693467335835e+00,1.378018215742051952e-02
1.005025125628140614e+01,7.996091051659383678e-03
1.055276381909547645e+01,8.164631753376942747e-03
1.105527638190954676e+01,1.913800989629525036e-03
1.155778894472361706e+01,9.655826961581476936e-03
1.206030150753768737e+01,2.353031490407956824e-02
1.256281407035175768e+01,1.450314420529814560e-02
1.306532663316582799e+01,1.569184532910448265e-02
1.356783919597989829e+01,3.026569926160948415e-02
1.407035175879396860e+01,1.439253063927596263e-02
1.457286432160803891e+01,5.760667965956017128e-03
1.507537688442210921e+01,5.042358383161579111e-03
1.557788944723617952e+01,2.752861024194349325e-03
1.608040201005024983e+01,8.995838817526968789e-03
1.658291457286431836e+01,2.551040644985673109e-02
1.708542713567839044e+01,1.808343607520863233e-02
1.758793969849246253e+01,1.225376737477171935e-02
1.809045226130653106e+01,2.924460373846501926e-02
1.859296482412059959e+01,1.575706883127412500e-02
1.909547738693467167e+01,2.783367135032392085e-03
1.959798994974874375e+01,2.282573703860138990e-03
2.010050251256281229e+01,4.014663268484595579e-03
2.060301507537688082e+01,8.772016580996213481e-03
2.110552763819095290e+01,2.674633395201946387e-02
2.160804020100502498e+01,2.040778309738545265e-02
2.211055276381909351e+01,9.793174959044557287e-03
2.261306532663316204e+01,2.740047699666323111e-02
2.311557788944723413e+01,1.576082979312893456e-02
2.361809045226130621e+01,1.847613480542796864e-03
2.412060301507537474e+01,8.939071197891486440e-04
2.462311557788944327e+01,6.947129589460321504e-03
2.512562814070351536e+01,7.266752881524739076e-03
2.562814070351758744e+01,2.754426385289105925e-02
2.613065326633165597e+01,2.369216861009464797e-02
2.663316582914572450e+01,5.939802731731870511e-03
2.713567839195979658e+01,2.533922512977053801e-02
2.763819095477386867e+01,1.615537758959958298e-02
2.814070351758793720e+01,1.451989931898613933e-03
2.864321608040200573e+01,3.421143560387367773e-03
2.914572864321607781e+01,8.856635167747477222e-03
2.964824120603014990e+01,6.098069120192653805e-03
3.015075376884421843e+01,2.750516917867000186e-02
3.065326633165828696e+01,2.501595240383922697e-02
3.115577889447235904e+01,3.563010926989698679e-03
3.165829145728643113e+01,2.262352704209866922e-02
3.216080402010049966e+01,1.454120276552850824e-02
3.266331658291456819e+01,2.292238105885682428e-03
3.316582914572863672e+01,5.928247757054422827e-03
3.366834170854271235e+01,1.258752843538002431e-02
3.417085427135678088e+01,3.961554677819955489e-03
3.467336683417084942e+01,2.757581242621389220e-02
3.517587939698492505e+01,2.772705270771365013e-02
3.567839195979899358e+01,1.453091928308980138e-03
3.618090452261306211e+01,1.993073096561588653e-02
3.668341708542713064e+01,1.385931374507396417e-02
3.718592964824119917e+01,3.044769578616661216e-03
3.768844221105527481e+01,8.061193866866604024e-03
3.819095477386934334e+01,1.494079401438292744e-02
3.869346733668341187e+01,2.576704397690739688e-03
3.919597989949748751e+01,2.667650909068148418e-02
3.969849246231155604e+01,2.867469506922434852e-02
4.020100502512562457e+01,3.063760017041088600e-03
4.070351758793969310e+01,1.723935771378070844e-02
4.120603015075376163e+01,1.216620323200494000e-02
4.170854271356783727e+01,3.010280211820841843e-03
4.221105527638190580e+01,9.548668274919142746e-03
4.271356783919597433e+01,1.783397041264130761e-02
4.321608040201004997e+01,3.623150901037013125e-03
4.371859296482411850e+01,2.510495027669236087e-02
4.422110552763818703e+01,2.959218033892786412e-02
4.472361809045225556e+01,5.742181682366657818e-03
4.522613065326632409e+01,1.392355225792619999e-02
4.572864321608039972e+01,9.969174983328752543e-03
4.623115577889446826e+01,2.820471096740298673e-03
4.673366834170853679e+01,1.129709854275942095e-02
4.723618090452261242e+01,2.078569261573005866e-02
4.773869346733668095e+01,6.073392516048758787e-03
4.824120603015074948e+01,2.363316322795358873e-02
4.874371859296481801e+01,3.018769007587775513e-02
4.924623115577888655e+01,8.139393469569348658e-03
4.974874371859296218e+01,1.134708426673882234e-02
5.025125628140703071e+01,8.074948918601580414e-03
5.075376884422109924e+01,2.115237945839834686e-03
5.125628140703517488e+01,1.201260879901079257e-02
5.175879396984924341e+01,2.311373877956714867e-02
5.226130653266331194e+01,8.712445672314793332e-03
5.276381909547738047e+01,2.136694658817300113e-02
5.326633165829144900e+01,2.997484412633034598e-02
5.376884422110552464e+01,9.878640483089607544e-03
5.427135678391959317e+01,8.330986380447939071e-03
5.477386934673366170e+01,5.169269465179080793e-03
5.527638190954773734e+01,2.174168956876787635e-03
5.577889447236180587e+01,1.242143292159928955e-02
5.628140703517587440e+01,2.516130388345030194e-02
5.678391959798994293e+01,1.182370298041357515e-02
5.728643216080401146e+01,1.861616684831490093e-02
5.778894472361808710e+01,2.892060486527466695e-02
5.829145728643215563e+01,1.130220291215745972e-02
5.879396984924622416e+01,5.567807665659163345e-03
5.929648241206029979e+01,2.184174270976856937e-03
5.979899497487436832e+01,2.913937635904172326e-03
6.030150753768843686e+01,1.244290928338942157e-02
6.080402010050250539e+01,2.752193548352650440e-02
6.130653266331657392e+01,1.512996935723028361e-02
6.180904522613064955e+01,1.603542590245101915e-02
6.231155778894471808e+01,2.838740307055100456e-02
6.281407035175878661e+01,1.225949305397361876e-02
6.331658291457286225e+01,3.274162218230856729e-03
6.381909547738693078e+01,3.464469270987306673e-04
6.432160804020099931e+01,4.644418863743126485e-03
6.482412060301507495e+01,1.154023246325297687e-02
6.532663316582913637e+01,2.832997874570990920e-02
6.582914572864321201e+01,1.776036093736689525e-02
6.633165829145727344e+01,1.286866106287801181e-02
6.683417085427134907e+01,2.637070052004690177e-02
6.733668341708542471e+01,1.272220534660800650e-02
6.783919597989948613e+01,1.630459833921793066e-03
6.834170854271356177e+01,3.385491639591379446e-03
6.884422110552763741e+01,7.086471019558682367e-03
6.934673366834169883e+01,1.055925981187049410e-02
6.984924623115577447e+01,2.961513109924127085e-02
7.035175879396985010e+01,2.050615962211390156e-02
7.085427135678391153e+01,9.870112946053995889e-03
7.135678391959798716e+01,2.466492530250672180e-02
7.185929648241204859e+01,1.261150298745756203e-02
7.236180904522612423e+01,1.628499193083330189e-03
7.286432160804019986e+01,6.031572235115118148e-03
7.336683417085426129e+01,9.816438186321860965e-03
7.386934673366833692e+01,8.892510592834751079e-03
7.437185929648239835e+01,2.963496359679831937e-02
7.487437185929647399e+01,2.283355382253439078e-02
7.537688442211054962e+01,6.414579837071584037e-03
7.587939698492461105e+01,2.205470165187227438e-02
7.638190954773868668e+01,1.210698419437416379e-02
7.688442211055276232e+01,2.530818010287417836e-03
7.738693467336682374e+01,8.685060549939317698e-03
7.788944723618089938e+01,1.270264780774172861e-02
7.839195979899497502e+01,7.291601449106755242e-03
7.889447236180903644e+01,2.993426486450198598e-02
7.939698492462311208e+01,2.469754560225868867e-02
7.989949748743717350e+01,3.909262851336343589e-03
8.040201005025124914e+01,1.967449781038355106e-02
8.090452261306532478e+01,1.065656487628102028e-02
8.140703517587938620e+01,2.565755540608972377e-03
8.190954773869346184e+01,1.057670868999827096e-02
8.241206030150752326e+01,1.568437681236418621e-02
8.291457286432159890e+01,4.511866348065324619e-03
8.341708542713567454e+01,2.888452243322576704e-02
8.391959798994973596e+01,2.644635940166514820e-02
8.442211055276381160e+01,6.043803658391090714e-04
8.492462311557788723e+01,1.662959023905595871e-02
8.542713567839194866e+01,9.495146533013917173e-03
8.592964824120602430e+01,3.533784445445908775e-03
8.643216080402009993e+01,1.275927910384775689e-02
8.693467336683416136e+01,1.836480490333863153e-02
8.743718592964823699e+01,3.085591894286956495e-03
