time,firstharmonic
# vbeam=6.7368421052631575, gamma=0.0047, sat_time=None
0.000000000000000000e+00,6.202701106965722438e-03
4.020100502512563012e-01,6.018028439767389957e-03
8.040201005025126024e-01,5.068834165688622037e-03
1.206030150753768959e+00,3.976679113644869881e-03
1.608040201005025205e+00,3.364662947925488139e-03
2.010050251256281673e+00,3.623793492264010090e-03
2.412060301507537918e+00,3.923073660426504294e-03
2.814070351758794164e+00,3.421861626228398130e-03
3.216080402010050410e+00,2.161961023995251537e-03
3.618090452261306655e+00,5.657467387055754426e-04
4.020100502512563345e+00,2.998609683933286044e-03
4.422110552763819591e+00,5.732326604621171967e-03
4.824120603015075837e+00,8.031411886771403288e-03
5.226130653266332082e+00,9.762250221839428865e-03
5.628140703517588328e+00,1.071978478384649422e-02
6.030150753768844574e+00,1.117014914969430284e-02
6.432160804020100819e+00,1.145590712737919528e-02
6.834170854271357065e+00,1.166406932522053193e-02
7.236180904522613311e+00,1.209092120740031320e-02
7.638190954773869557e+00,1.245693493111617138e-02
8.040201005025126690e+00,1.318866408717568953e-02
8.442211055276382936e+00,1.446188368957949597e-02
8.844221105527639182e+00,1.698565139249902378e-02
9.246231155778895427e+00,2.067029384669699654e-02
9.648241206030151673e+00,2.539104570623865881e-02
1.005025125628140792e+01,3.088001429935192596e-02
1.045226130653266416e+01,3.640328103369422363e-02
1.085427135678392041e+01,4.226614509037896622e-02
1.125628140703517666e+01,4.749756290296676398e-02
1.165829145728643290e+01,5.346600040485618294e-02
1.206030150753768915e+01,5.960646228462117280e-02
1.246231155778894539e+01,6.650798798477594587e-02
1.286432160804020164e+01,7.546999619843929030e-02
1.326633165829145788e+01,8.589547408772782444e-02
1.366834170854271413e+01,9.767474475208354212e-02
1.407035175879397038e+01,1.117021024224040399e-01
1.447236180904522662e+01,1.262395618755328131e-01
1.487437185929648287e+01,1.412809238428603675e-01
1.527638190954773911e+01,1.561503922239004249e-01
1.567839195979899536e+01,1.711537014614012142e-01
1.608040201005025338e+01,1.854600745617328850e-01
1.648241206030150963e+01,1.964568996712697246e-01
1.688442211055276587e+01,2.025229631278909481e-01
1.728643216080402212e+01,1.981855809724527018e-01
1.768844221105527836e+01,1.796613479509031053e-01
1.809045226130653461e+01,1.472606477230046784e-01
1.849246231155779085e+01,1.075249100616385289e-01
1.889447236180904710e+01,7.445062518338832480e-02
1.929648241206030335e+01,5.689163473031925988e-02
1.969849246231155959e+01,5.339334631994927666e-02
2.010050251256281584e+01,5.810870779784157308e-02
2.050251256281407208e+01,7.726447245065795610e-02
2.090452261306532833e+01,1.109643132374091429e-01
2.130653266331658457e+01,1.492803520816972651e-01
2.170854271356784082e+01,1.776294467846591396e-01
2.211055276381909707e+01,1.838436962519762186e-01
2.251256281407035331e+01,1.603384357193253229e-01
2.291457286432160956e+01,1.105226829145416340e-01
2.331658291457286580e+01,5.444736505395754433e-02
2.371859296482412205e+01,6.550385103211456284e-02
2.412060301507537829e+01,1.194406098238938868e-01
2.452261306532663454e+01,1.564941156808656031e-01
2.492462311557789079e+01,1.649502119263034361e-01
2.532663316582914703e+01,1.454103473598201135e-01
2.572864321608040328e+01,1.035014793610625344e-01
2.613065326633165952e+01,4.951572571575529880e-02
2.653266331658291577e+01,2.072859566996931163e-02
2.693467336683417201e+01,5.737202423433819531e-02
2.733668341708542826e+01,7.980889382056723103e-02
2.773869346733668451e+01,8.172913285795915805e-02
2.814070351758794075e+01,7.317674667491794183e-02
2.854271356783919700e+01,7.102547742231546390e-02
2.894472361809045324e+01,8.026842960504955438e-02
2.934673366834170949e+01,8.728219378745817603e-02
2.974874371859296573e+01,8.077113367151766976e-02
3.015075376884422198e+01,5.844235918548566083e-02
3.055276381909547823e+01,2.821371982982277468e-02
3.095477386934673447e+01,3.452161445288846886e-02
3.135678391959799072e+01,7.590655443308523542e-02
3.175879396984924696e+01,1.165611152349761842e-01
3.216080402010050676e+01,1.479547150355763341e-01
3.256281407035176301e+01,1.648279309860630204e-01
3.296482412060301925e+01,1.644412642401441027e-01
3.336683417085427550e+01,1.448660906831041040e-01
3.376884422110553174e+01,1.103974270530460322e-01
3.417085427135678799e+01,7.042294860476519536e-02
3.457286432160804424e+01,4.473992421576399037e-02
