L,gamma_err_mean,gamma_err_sem,gamma_mean,gamma_sem,n_peaks_total_mean,n_repeats,n_signal_peaks_mean,ncells,noise_rms_mean,noise_rms_sem,npart,omega_err_mean,omega_err_sem,omega_mean,omega_sem,runtime_mean,runtime_sem
12.566370614359172,0.01808218847796748,0.00665823288181924,0.19779608240083993,0.051211717340548545,6.8,5,4.2,40,0.045152204285943784,0.006021668596989152,1000,0.42535559948436613,0.11781413228420658,2.392370405597318,0.12395727551825664,0.9332558631896972,0.1310301704864254
12.566370614359172,0.01162299373336359,0.002581249697377943,0.19328417466497447,0.02398463851362722,7.0,5,3.6,40,0.03835939014761176,0.0037619979771183823,2000,0.3420211651082523,0.18255699159298294,2.8000429488490814,0.1503551439148447,1.6795394897460938,0.06414834347298591
12.566370614359172,0.027713724565641317,0.005477881811211739,0.21671044703402945,0.023684667440086803,7.6,5,5.4,40,0.0224807841294802,0.0035460947374511397,5000,0.3733672853370021,0.05789159127678338,2.6962743445483897,0.07632480777441907,4.7104894638061525,0.3256378686141768
12.566370614359172,0.03403037543809013,0.016382290507569047,0.21149911713153458,0.05746927294852966,6.8,5,4.6,20,0.038714628095314466,0.007657559240763681,2000,0.3180272072634975,0.0964232924621178,2.742599808830847,0.07530524447610625,0.8629780292510987,0.07147815919672564
12.566370614359172,0.02133446018183812,0.008383614030479457,0.1478489173298409,0.03411712257808886,7.2,5,5.2,40,0.032573258757411315,0.004010040024586495,2000,0.4393337009558155,0.15527964082645318,2.4883817697068515,0.1621325184462773,1.516722822189331,0.02851779759085914
12.566370614359172,0.04785862676470963,0.011637244696815081,0.20162432649505968,0.033558366333315395,7.0,5,4.0,80,0.03227049459740754,0.002413682617786446,2000,0.2523048717139322,0.06444218038971754,2.7707475207870296,0.06021712127521513,3.2709017753601075,0.12589778721553876
6.283185307179586,0.013875957164808168,0.0,0.32504998590673767,0.0,8.2,5,1.6,40,0.04569380546916685,0.0013511210297714273,2000,0.43540252793951983,0.4354025279395198,2.8221974004748303,0.25656340004316647,3.18615837097168,0.20246720901242474
12.566370614359172,0.016040235877177126,0.006965676823616565,0.15480418743510102,0.011538832573477162,7.8,5,4.8,40,0.02786516862290079,0.0026483735157231685,2000,0.26409662902384745,0.019869349130233856,2.7466105592387406,0.042741219845862585,1.7168215751647948,0.08867266584499338
25.132741228718345,0.0015209032319698306,0.0004904103091907645,0.021224405126876685,0.004543388793906207,6.0,5,4.8,40,0.13216833593743182,0.007801976661046588,2000,5.476093383541907e-16,6.859940851644825e-17,2.1991148575128556,1.2819751242557092e-16,1.1212866306304932,0.025654330260421573
